Filename,Title,Keywords,Category,Releases
meulindo_An_aerial_wide_shot_with_a_telephoto_lens_capturing__313bf703-8e46-46d0-b24d-8644c81c7fc7_0.png,Campo de girassóis banhado pelo sol em um céu azul claro capturado por uma ampla lente telefoto,"girassóis, sol, céu azul, lente telefoto, campo, natureza, paisagem, flores, fotografia, beleza, verão, brilho, captura, amarelo, luz, dia ensolarado, rural, ruralidade, radiante, paisagismo, flora, macrofotografia, campo aberto, horizonnysunsets, vastidão, perspectiva, primavera, plantas, inúmeras, grande angular, agrícola, cultivado, sementeiras, amanhecer, paz, tranquilidade, esplendor, cores vivas, otimismo",14,
meulindo_An_aerial_wide_shot_with_a_telephoto_lens_capturing__313bf703-8e46-46d0-b24d-8644c81c7fc7_1.png,Campo de girassóis banhado pelo sol em um céu azul claro capturado por uma ampla lente telefoto,"girassóis, sol, céu azul, lente telefoto, campo, natureza, paisagem, flores, fotografia, beleza, verão, brilho, captura, amarelo, luz, dia ensolarado, rural, ruralidade, radiante, paisagismo, flora, macrofotografia, campo aberto, horizonnysunsets, vastidão, perspectiva, primavera, plantas, inúmeras, grande angular, agrícola, cultivado, sementeiras, amanhecer, paz, tranquilidade, esplendor, cores vivas, otimismo",14,
meulindo_An_aerial_wide_shot_with_a_telephoto_lens_capturing__313bf703-8e46-46d0-b24d-8644c81c7fc7_2.png,Campo de girassóis banhado pelo sol em um céu azul claro capturado por uma ampla lente telefoto,"girassóis, sol, céu azul, lente telefoto, campo, natureza, paisagem, flores, fotografia, beleza, verão, brilho, captura, amarelo, luz, dia ensolarado, rural, ruralidade, radiante, paisagismo, flora, macrofotografia, campo aberto, horizonnysunsets, vastidão, perspectiva, primavera, plantas, inúmeras, grande angular, agrícola, cultivado, sementeiras, amanhecer, paz, tranquilidade, esplendor, cores vivas, otimismo",14,
meulindo_An_aerial_wide_shot_with_a_telephoto_lens_capturing__313bf703-8e46-46d0-b24d-8644c81c7fc7_3.png,Campo de girassóis banhado pelo sol em um céu azul claro capturado por uma ampla lente telefoto,"girassóis, sol, céu azul, lente telefoto, campo, natureza, paisagem, flores, fotografia, beleza, verão, brilho, captura, amarelo, luz, dia ensolarado, rural, ruralidade, radiante, paisagismo, flora, macrofotografia, campo aberto, horizonnysunsets, vastidão, perspectiva, primavera, plantas, inúmeras, grande angular, agrícola, cultivado, sementeiras, amanhecer, paz, tranquilidade, esplendor, cores vivas, otimismo",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_7f4cafaa-3fb4-4653-bad6-d528e2e96e2d_1.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_7f4cafaa-3fb4-4653-bad6-d528e2e96e2d_2.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_7f4cafaa-3fb4-4653-bad6-d528e2e96e2d_3.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_88a92697-5aec-4321-b5e6-af964c8e8f2b_0.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_88a92697-5aec-4321-b5e6-af964c8e8f2b_1.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
meulindo_An_overhead_shot_of_a_variety_of_potted_succulents_a_88a92697-5aec-4321-b5e6-af964c8e8f2b_2.png,Uma variedade de suculentas e cactos em uma mesa de madeira rústica iluminados por uma suave luz natural,"cactos, suculentas, mesa de madeira, luz natural, decoração, plantas, variedade, arranjo, rústico, design, natureza, beleza, jardinagem, interior, minimalismo, ambiente, simplicidade, serenidade, estilo, textura, iluminação, casa, decoração de interiores, aconchego, elegância, tranquilidade, harmonia, detalhes, composição, inspiração, contemplação, fotografia, botânica, ornamentos, charme, estética, naturalidade, presença, vida selvagem, contemplação, serenidade",14,
